image_path,cluster_id,emotion
final_dataset\disgust_6561.jpg,2,Neutral
final_dataset\disgust_6560.jpg,4,Calm
final_dataset\disgust_6569.jpg,1,Stressed
final_dataset\disgust_6568.jpg,2,Neutral
final_dataset\disgust_6562.jpg,1,Stressed
final_dataset\disgust_6570.jpg,3,Angry
final_dataset\disgust_6567.jpg,1,Stressed
final_dataset\disgust_6566.jpg,4,Calm
final_dataset\disgust_6571.jpg,2,Neutral
final_dataset\disgust_6576.jpg,2,Neutral
final_dataset\disgust_6574.jpg,1,Stressed
final_dataset\disgust_6575.jpg,2,Neutral
final_dataset\disgust_6572.jpg,2,Neutral
final_dataset\disgust_6573.jpg,2,Neutral
final_dataset\disgust_6577.jpg,2,Neutral
final_dataset\disgust_6584.jpg,1,Stressed
final_dataset\disgust_6578.jpg,0,Surprised
final_dataset\disgust_6585.jpg,1,Stressed
final_dataset\disgust_6580.jpg,2,Neutral
final_dataset\disgust_6579.jpg,1,Stressed
final_dataset\disgust_6582.jpg,2,Neutral
final_dataset\disgust_6586.jpg,1,Stressed
final_dataset\disgust_6581.jpg,2,Neutral
final_dataset\disgust_6583.jpg,6,Happy
final_dataset\disgust_6594.jpg,2,Neutral
final_dataset\disgust_6589.jpg,1,Stressed
final_dataset\disgust_6590.jpg,2,Neutral
final_dataset\disgust_6588.jpg,2,Neutral
final_dataset\disgust_6587.jpg,1,Stressed
final_dataset\disgust_6591.jpg,4,Calm
final_dataset\disgust_6595.jpg,4,Calm
final_dataset\disgust_6593.jpg,1,Stressed
final_dataset\disgust_6592.jpg,2,Neutral
final_dataset\disgust_6601.jpg,1,Stressed
final_dataset\disgust_6598.jpg,0,Surprised
final_dataset\disgust_6597.jpg,5,Sad
final_dataset\disgust_6604.jpg,2,Neutral
final_dataset\disgust_6599.jpg,2,Neutral
final_dataset\disgust_6600.jpg,4,Calm
final_dataset\disgust_6596.jpg,5,Sad
final_dataset\disgust_6603.jpg,2,Neutral
final_dataset\disgust_6606.jpg,6,Happy
final_dataset\disgust_6602.jpg,4,Calm
final_dataset\disgust_6605.jpg,4,Calm
final_dataset\disgust_6607.jpg,4,Calm
final_dataset\disgust_6614.jpg,1,Stressed
final_dataset\disgust_6610.jpg,4,Calm
final_dataset\disgust_6608.jpg,4,Calm
final_dataset\disgust_6609.jpg,2,Neutral
final_dataset\disgust_6611.jpg,2,Neutral
final_dataset\disgust_6613.jpg,1,Stressed
final_dataset\disgust_6612.jpg,2,Neutral
final_dataset\disgust_6616.jpg,2,Neutral
final_dataset\disgust_6615.jpg,4,Calm
final_dataset\disgust_6624.jpg,0,Surprised
final_dataset\disgust_6617.jpg,6,Happy
final_dataset\disgust_6618.jpg,4,Calm
final_dataset\disgust_6619.jpg,2,Neutral
final_dataset\disgust_6623.jpg,2,Neutral
final_dataset\disgust_6620.jpg,4,Calm
final_dataset\disgust_6622.jpg,1,Stressed
final_dataset\disgust_6621.jpg,0,Surprised
final_dataset\disgust_6625.jpg,2,Neutral
final_dataset\disgust_6632.jpg,2,Neutral
final_dataset\disgust_6626.jpg,2,Neutral
final_dataset\disgust_6628.jpg,1,Stressed
final_dataset\disgust_6630.jpg,1,Stressed
final_dataset\disgust_6627.jpg,6,Happy
final_dataset\disgust_6629.jpg,2,Neutral
final_dataset\disgust_6631.jpg,2,Neutral
final_dataset\disgust_6640.jpg,2,Neutral
final_dataset\disgust_6633.jpg,0,Surprised
final_dataset\disgust_6634.jpg,2,Neutral
final_dataset\disgust_6636.jpg,0,Surprised
final_dataset\disgust_6635.jpg,0,Surprised
final_dataset\disgust_6639.jpg,4,Calm
final_dataset\disgust_6638.jpg,2,Neutral
final_dataset\disgust_6637.jpg,1,Stressed
final_dataset\disgust_6641.jpg,0,Surprised
final_dataset\disgust_6643.jpg,2,Neutral
final_dataset\disgust_6645.jpg,2,Neutral
final_dataset\disgust_6642.jpg,0,Surprised
final_dataset\disgust_6644.jpg,2,Neutral
final_dataset\disgust_6647.jpg,2,Neutral
final_dataset\disgust_6651.jpg,2,Neutral
final_dataset\disgust_6646.jpg,1,Stressed
final_dataset\disgust_6649.jpg,1,Stressed
final_dataset\disgust_6648.jpg,2,Neutral
final_dataset\disgust_6653.jpg,2,Neutral
final_dataset\disgust_6650.jpg,0,Surprised
final_dataset\disgust_6658.jpg,1,Stressed
final_dataset\disgust_6659.jpg,2,Neutral
final_dataset\disgust_6652.jpg,0,Surprised
final_dataset\disgust_6654.jpg,2,Neutral
final_dataset\disgust_6655.jpg,3,Angry
final_dataset\disgust_6657.jpg,2,Neutral
final_dataset\disgust_6660.jpg,2,Neutral
final_dataset\disgust_6656.jpg,0,Surprised
final_dataset\disgust_6664.jpg,4,Calm
final_dataset\disgust_6662.jpg,0,Surprised
final_dataset\disgust_6661.jpg,1,Stressed
final_dataset\disgust_6665.jpg,4,Calm
final_dataset\disgust_6663.jpg,2,Neutral
final_dataset\disgust_6672.jpg,2,Neutral
final_dataset\disgust_6668.jpg,2,Neutral
final_dataset\disgust_6669.jpg,4,Calm
final_dataset\disgust_6667.jpg,1,Stressed
final_dataset\disgust_6670.jpg,4,Calm
final_dataset\disgust_6666.jpg,0,Surprised
final_dataset\disgust_6671.jpg,4,Calm
final_dataset\disgust_6673.jpg,0,Surprised
final_dataset\disgust_6677.jpg,1,Stressed
final_dataset\disgust_6674.jpg,2,Neutral
final_dataset\disgust_6680.jpg,6,Happy
final_dataset\disgust_6675.jpg,0,Surprised
final_dataset\disgust_6676.jpg,3,Angry
final_dataset\disgust_6679.jpg,1,Stressed
final_dataset\disgust_6683.jpg,2,Neutral
final_dataset\disgust_6678.jpg,2,Neutral
final_dataset\disgust_6687.jpg,2,Neutral
final_dataset\disgust_6682.jpg,4,Calm
final_dataset\disgust_6681.jpg,0,Surprised
final_dataset\disgust_6689.jpg,4,Calm
final_dataset\disgust_6684.jpg,1,Stressed
final_dataset\disgust_6692.jpg,2,Neutral
final_dataset\disgust_6686.jpg,2,Neutral
final_dataset\disgust_6685.jpg,1,Stressed
final_dataset\disgust_6690.jpg,6,Happy
final_dataset\disgust_6688.jpg,2,Neutral
final_dataset\disgust_6697.jpg,4,Calm
final_dataset\disgust_6691.jpg,1,Stressed
final_dataset\disgust_6693.jpg,1,Stressed
final_dataset\disgust_6698.jpg,1,Stressed
final_dataset\disgust_6694.jpg,4,Calm
final_dataset\disgust_6696.jpg,2,Neutral
final_dataset\disgust_6701.jpg,2,Neutral
final_dataset\disgust_6695.jpg,4,Calm
final_dataset\disgust_6699.jpg,2,Neutral
final_dataset\disgust_6702.jpg,2,Neutral
final_dataset\disgust_6704.jpg,2,Neutral
final_dataset\disgust_6706.jpg,4,Calm
final_dataset\disgust_6707.jpg,6,Happy
final_dataset\disgust_6705.jpg,0,Surprised
final_dataset\disgust_6700.jpg,4,Calm
final_dataset\disgust_6708.jpg,2,Neutral
final_dataset\disgust_6710.jpg,2,Neutral
final_dataset\disgust_6709.jpg,0,Surprised
final_dataset\disgust_6703.jpg,4,Calm
final_dataset\disgust_6713.jpg,0,Surprised
final_dataset\disgust_6711.jpg,6,Happy
final_dataset\disgust_6714.jpg,2,Neutral
final_dataset\disgust_6712.jpg,2,Neutral
final_dataset\disgust_6715.jpg,3,Angry
final_dataset\disgust_6719.jpg,5,Sad
final_dataset\disgust_6716.jpg,2,Neutral
final_dataset\disgust_6717.jpg,4,Calm
final_dataset\disgust_6720.jpg,2,Neutral
final_dataset\disgust_6718.jpg,1,Stressed
final_dataset\disgust_6721.jpg,2,Neutral
final_dataset\disgust_6722.jpg,3,Angry
final_dataset\disgust_6723.jpg,2,Neutral
final_dataset\disgust_6725.jpg,4,Calm
final_dataset\disgust_6724.jpg,2,Neutral
final_dataset\disgust_6729.jpg,2,Neutral
final_dataset\disgust_6726.jpg,2,Neutral
final_dataset\disgust_6727.jpg,1,Stressed
final_dataset\disgust_6730.jpg,2,Neutral
final_dataset\disgust_6728.jpg,1,Stressed
final_dataset\disgust_6734.jpg,5,Sad
final_dataset\disgust_6731.jpg,4,Calm
final_dataset\disgust_6732.jpg,2,Neutral
final_dataset\disgust_6733.jpg,1,Stressed
final_dataset\disgust_6737.jpg,0,Surprised
final_dataset\disgust_6736.jpg,2,Neutral
final_dataset\disgust_6740.jpg,2,Neutral
final_dataset\disgust_6744.jpg,1,Stressed
final_dataset\disgust_6739.jpg,2,Neutral
final_dataset\disgust_6735.jpg,2,Neutral
final_dataset\disgust_6743.jpg,2,Neutral
final_dataset\disgust_6738.jpg,0,Surprised
final_dataset\disgust_6741.jpg,2,Neutral
final_dataset\disgust_6745.jpg,2,Neutral
final_dataset\disgust_6742.jpg,4,Calm
final_dataset\disgust_6746.jpg,4,Calm
final_dataset\disgust_6747.jpg,2,Neutral
final_dataset\disgust_6748.jpg,0,Surprised
final_dataset\disgust_6751.jpg,4,Calm
final_dataset\disgust_6750.jpg,2,Neutral
final_dataset\disgust_6749.jpg,2,Neutral
final_dataset\disgust_6756.jpg,2,Neutral
final_dataset\disgust_6759.jpg,0,Surprised
final_dataset\disgust_6754.jpg,1,Stressed
final_dataset\disgust_6755.jpg,4,Calm
final_dataset\disgust_6752.jpg,2,Neutral
final_dataset\disgust_6753.jpg,2,Neutral
final_dataset\disgust_6757.jpg,0,Surprised
final_dataset\disgust_6758.jpg,0,Surprised
final_dataset\disgust_6764.jpg,2,Neutral
final_dataset\disgust_6760.jpg,4,Calm
final_dataset\disgust_6765.jpg,2,Neutral
final_dataset\disgust_6761.jpg,2,Neutral
final_dataset\disgust_6770.jpg,1,Stressed
final_dataset\disgust_6769.jpg,2,Neutral
final_dataset\disgust_6763.jpg,2,Neutral
final_dataset\disgust_6766.jpg,0,Surprised
final_dataset\disgust_6762.jpg,2,Neutral
final_dataset\disgust_6767.jpg,4,Calm
final_dataset\disgust_6768.jpg,2,Neutral
final_dataset\disgust_6772.jpg,2,Neutral
final_dataset\disgust_6778.jpg,2,Neutral
final_dataset\disgust_6771.jpg,2,Neutral
final_dataset\disgust_6773.jpg,2,Neutral
final_dataset\disgust_6776.jpg,0,Surprised
final_dataset\disgust_6774.jpg,5,Sad
final_dataset\disgust_6775.jpg,1,Stressed
final_dataset\disgust_6780.jpg,2,Neutral
final_dataset\disgust_6777.jpg,1,Stressed
final_dataset\disgust_6779.jpg,4,Calm
final_dataset\disgust_6781.jpg,1,Stressed
final_dataset\disgust_6787.jpg,4,Calm
final_dataset\disgust_6782.jpg,0,Surprised
final_dataset\disgust_6783.jpg,2,Neutral
final_dataset\disgust_6785.jpg,4,Calm
final_dataset\disgust_6784.jpg,2,Neutral
final_dataset\disgust_6789.jpg,2,Neutral
final_dataset\disgust_6786.jpg,2,Neutral
final_dataset\disgust_6791.jpg,2,Neutral
final_dataset\disgust_6788.jpg,4,Calm
final_dataset\disgust_6797.jpg,2,Neutral
final_dataset\disgust_6795.jpg,1,Stressed
final_dataset\disgust_6790.jpg,3,Angry
final_dataset\disgust_6798.jpg,2,Neutral
final_dataset\disgust_6794.jpg,3,Angry
final_dataset\disgust_6792.jpg,1,Stressed
final_dataset\disgust_6793.jpg,1,Stressed
final_dataset\disgust_6796.jpg,4,Calm
final_dataset\disgust_6801.jpg,2,Neutral
final_dataset\disgust_6799.jpg,0,Surprised
final_dataset\disgust_6800.jpg,2,Neutral
final_dataset\disgust_6805.jpg,5,Sad
final_dataset\disgust_6803.jpg,3,Angry
final_dataset\disgust_6802.jpg,2,Neutral
final_dataset\disgust_6808.jpg,1,Stressed
final_dataset\disgust_6807.jpg,1,Stressed
final_dataset\disgust_6804.jpg,4,Calm
final_dataset\disgust_6809.jpg,4,Calm
final_dataset\disgust_6806.jpg,1,Stressed
final_dataset\disgust_6810.jpg,6,Happy
final_dataset\disgust_6814.jpg,2,Neutral
final_dataset\disgust_6813.jpg,2,Neutral
final_dataset\disgust_6812.jpg,6,Happy
final_dataset\disgust_6811.jpg,1,Stressed
final_dataset\disgust_6819.jpg,2,Neutral
final_dataset\disgust_6815.jpg,1,Stressed
final_dataset\disgust_6817.jpg,0,Surprised
final_dataset\disgust_6818.jpg,0,Surprised
final_dataset\disgust_6816.jpg,0,Surprised
final_dataset\disgust_6823.jpg,0,Surprised
final_dataset\disgust_6820.jpg,1,Stressed
final_dataset\disgust_6825.jpg,1,Stressed
final_dataset\disgust_6821.jpg,6,Happy
final_dataset\disgust_6822.jpg,4,Calm
final_dataset\disgust_6824.jpg,2,Neutral
final_dataset\disgust_6828.jpg,3,Angry
final_dataset\disgust_6826.jpg,4,Calm
final_dataset\disgust_6827.jpg,2,Neutral
final_dataset\disgust_6831.jpg,2,Neutral
final_dataset\disgust_6830.jpg,2,Neutral
final_dataset\disgust_6829.jpg,4,Calm
final_dataset\disgust_6832.jpg,0,Surprised
final_dataset\disgust_6837.jpg,2,Neutral
final_dataset\disgust_6833.jpg,4,Calm
final_dataset\disgust_6834.jpg,4,Calm
final_dataset\disgust_6836.jpg,4,Calm
final_dataset\disgust_6841.jpg,0,Surprised
final_dataset\disgust_6842.jpg,2,Neutral
final_dataset\disgust_6835.jpg,2,Neutral
final_dataset\disgust_6839.jpg,2,Neutral
final_dataset\disgust_6840.jpg,4,Calm
final_dataset\disgust_6838.jpg,2,Neutral
final_dataset\disgust_6843.jpg,2,Neutral
final_dataset\disgust_6844.jpg,2,Neutral
final_dataset\disgust_6845.jpg,3,Angry
final_dataset\disgust_6850.jpg,2,Neutral
final_dataset\disgust_6846.jpg,1,Stressed
final_dataset\disgust_6847.jpg,2,Neutral
final_dataset\disgust_6848.jpg,5,Sad
final_dataset\disgust_6849.jpg,1,Stressed
final_dataset\disgust_6851.jpg,2,Neutral
final_dataset\disgust_6858.jpg,1,Stressed
final_dataset\disgust_6854.jpg,1,Stressed
final_dataset\disgust_6852.jpg,1,Stressed
final_dataset\disgust_6855.jpg,2,Neutral
final_dataset\disgust_6856.jpg,4,Calm
final_dataset\disgust_6853.jpg,3,Angry
final_dataset\disgust_6860.jpg,2,Neutral
final_dataset\disgust_6857.jpg,4,Calm
final_dataset\disgust_6859.jpg,1,Stressed
final_dataset\disgust_6866.jpg,4,Calm
final_dataset\disgust_6867.jpg,1,Stressed
final_dataset\disgust_6869.jpg,4,Calm
final_dataset\disgust_6861.jpg,0,Surprised
final_dataset\disgust_6862.jpg,1,Stressed
final_dataset\disgust_6864.jpg,2,Neutral
final_dataset\disgust_6863.jpg,2,Neutral
final_dataset\disgust_6870.jpg,1,Stressed
final_dataset\disgust_6865.jpg,4,Calm
final_dataset\disgust_6873.jpg,4,Calm
final_dataset\disgust_6871.jpg,1,Stressed
final_dataset\disgust_6868.jpg,2,Neutral
final_dataset\disgust_6875.jpg,2,Neutral
final_dataset\disgust_6872.jpg,2,Neutral
final_dataset\disgust_6874.jpg,2,Neutral
final_dataset\disgust_6878.jpg,2,Neutral
final_dataset\disgust_6876.jpg,4,Calm
final_dataset\disgust_6877.jpg,2,Neutral
final_dataset\disgust_6884.jpg,1,Stressed
final_dataset\disgust_6885.jpg,4,Calm
final_dataset\disgust_6883.jpg,2,Neutral
final_dataset\disgust_6879.jpg,3,Angry
final_dataset\disgust_6880.jpg,3,Angry
final_dataset\disgust_6881.jpg,1,Stressed
final_dataset\disgust_6886.jpg,2,Neutral
final_dataset\disgust_6882.jpg,4,Calm
final_dataset\disgust_6891.jpg,4,Calm
final_dataset\disgust_6893.jpg,4,Calm
final_dataset\disgust_6892.jpg,4,Calm
final_dataset\disgust_6889.jpg,4,Calm
final_dataset\disgust_6890.jpg,2,Neutral
final_dataset\disgust_6888.jpg,2,Neutral
final_dataset\disgust_6887.jpg,2,Neutral
final_dataset\disgust_6896.jpg,1,Stressed
final_dataset\disgust_6897.jpg,2,Neutral
final_dataset\disgust_6894.jpg,4,Calm
final_dataset\disgust_6895.jpg,4,Calm
final_dataset\disgust_6898.jpg,2,Neutral
final_dataset\disgust_6903.jpg,4,Calm
final_dataset\disgust_6901.jpg,1,Stressed
final_dataset\disgust_6899.jpg,0,Surprised
final_dataset\disgust_6900.jpg,2,Neutral
final_dataset\disgust_6902.jpg,2,Neutral
final_dataset\disgust_6910.jpg,1,Stressed
final_dataset\disgust_6904.jpg,4,Calm
final_dataset\disgust_6905.jpg,0,Surprised
final_dataset\disgust_6906.jpg,2,Neutral
final_dataset\disgust_6907.jpg,2,Neutral
final_dataset\disgust_6908.jpg,4,Calm
final_dataset\disgust_6909.jpg,1,Stressed
final_dataset\disgust_6912.jpg,2,Neutral
final_dataset\disgust_6911.jpg,4,Calm
final_dataset\disgust_6917.jpg,4,Calm
final_dataset\disgust_6913.jpg,2,Neutral
final_dataset\disgust_6915.jpg,0,Surprised
final_dataset\disgust_6914.jpg,1,Stressed
final_dataset\disgust_6920.jpg,2,Neutral
final_dataset\disgust_6916.jpg,4,Calm
final_dataset\disgust_6921.jpg,4,Calm
final_dataset\disgust_6919.jpg,4,Calm
final_dataset\disgust_6918.jpg,2,Neutral
final_dataset\disgust_6927.jpg,2,Neutral
final_dataset\disgust_6922.jpg,2,Neutral
final_dataset\disgust_6923.jpg,2,Neutral
final_dataset\disgust_6924.jpg,2,Neutral
final_dataset\disgust_6925.jpg,1,Stressed
final_dataset\disgust_6931.jpg,2,Neutral
final_dataset\disgust_6926.jpg,0,Surprised
final_dataset\disgust_6928.jpg,2,Neutral
final_dataset\disgust_6929.jpg,4,Calm
final_dataset\disgust_6938.jpg,1,Stressed
final_dataset\disgust_6930.jpg,4,Calm
final_dataset\disgust_6933.jpg,4,Calm
final_dataset\disgust_6939.jpg,2,Neutral
final_dataset\disgust_6932.jpg,4,Calm
final_dataset\disgust_6934.jpg,2,Neutral
final_dataset\disgust_6935.jpg,2,Neutral
final_dataset\disgust_6937.jpg,2,Neutral
final_dataset\disgust_6936.jpg,1,Stressed
final_dataset\disgust_6940.jpg,2,Neutral
final_dataset\disgust_6944.jpg,2,Neutral
final_dataset\disgust_6941.jpg,3,Angry
final_dataset\disgust_6942.jpg,1,Stressed
final_dataset\disgust_6943.jpg,2,Neutral
final_dataset\disgust_6949.jpg,2,Neutral
final_dataset\disgust_6947.jpg,2,Neutral
final_dataset\disgust_6945.jpg,4,Calm
final_dataset\disgust_6946.jpg,1,Stressed
final_dataset\disgust_6948.jpg,0,Surprised
final_dataset\disgust_6950.jpg,4,Calm
final_dataset\disgust_6951.jpg,1,Stressed
final_dataset\disgust_6957.jpg,4,Calm
final_dataset\disgust_6953.jpg,2,Neutral
final_dataset\disgust_6954.jpg,4,Calm
final_dataset\disgust_6952.jpg,2,Neutral
final_dataset\disgust_6955.jpg,5,Sad
final_dataset\disgust_6956.jpg,2,Neutral
final_dataset\disgust_6958.jpg,2,Neutral
final_dataset\disgust_6961.jpg,2,Neutral
final_dataset\disgust_6959.jpg,2,Neutral
final_dataset\disgust_6966.jpg,4,Calm
final_dataset\disgust_6967.jpg,4,Calm
final_dataset\disgust_6960.jpg,0,Surprised
final_dataset\disgust_6963.jpg,2,Neutral
final_dataset\disgust_6962.jpg,2,Neutral
final_dataset\disgust_6968.jpg,1,Stressed
final_dataset\disgust_6964.jpg,2,Neutral
final_dataset\disgust_6965.jpg,0,Surprised
final_dataset\disgust_6972.jpg,6,Happy
final_dataset\disgust_6969.jpg,2,Neutral
final_dataset\disgust_6974.jpg,2,Neutral
final_dataset\disgust_6975.jpg,2,Neutral
final_dataset\disgust_6976.jpg,4,Calm
final_dataset\disgust_6971.jpg,2,Neutral
final_dataset\disgust_6973.jpg,2,Neutral
final_dataset\disgust_6970.jpg,2,Neutral
final_dataset\disgust_6980.jpg,2,Neutral
final_dataset\disgust_6984.jpg,2,Neutral
final_dataset\disgust_6977.jpg,2,Neutral
final_dataset\disgust_6979.jpg,2,Neutral
final_dataset\disgust_6978.jpg,0,Surprised
final_dataset\disgust_6981.jpg,2,Neutral
final_dataset\disgust_6982.jpg,0,Surprised
final_dataset\disgust_6983.jpg,2,Neutral
final_dataset\disgust_6986.jpg,2,Neutral
final_dataset\disgust_6988.jpg,4,Calm
final_dataset\disgust_6989.jpg,3,Angry
final_dataset\disgust_6985.jpg,4,Calm
final_dataset\disgust_6987.jpg,3,Angry
final_dataset\disgust_6993.jpg,2,Neutral
final_dataset\disgust_6994.jpg,2,Neutral
final_dataset\disgust_6992.jpg,2,Neutral
final_dataset\disgust_6990.jpg,4,Calm
final_dataset\disgust_6991.jpg,0,Surprised
final_dataset\disgust_6997.jpg,2,Neutral
final_dataset\disgust_6995.jpg,4,Calm
final_dataset\disgust_6996.jpg,4,Calm
final_dataset\disgust_6998.jpg,2,Neutral
final_dataset\disgust_7001.jpg,4,Calm
final_dataset\disgust_6999.jpg,4,Calm
final_dataset\disgust_7007.jpg,1,Stressed
final_dataset\disgust_7002.jpg,2,Neutral
final_dataset\disgust_7003.jpg,0,Surprised
final_dataset\disgust_7004.jpg,0,Surprised
final_dataset\disgust_7000.jpg,4,Calm
final_dataset\disgust_7009.jpg,2,Neutral
final_dataset\disgust_7008.jpg,0,Surprised
final_dataset\disgust_7005.jpg,2,Neutral
final_dataset\disgust_7006.jpg,1,Stressed
final_dataset\disgust_7010.jpg,2,Neutral
final_dataset\disgust_7015.jpg,2,Neutral
final_dataset\disgust_7011.jpg,1,Stressed
final_dataset\disgust_7013.jpg,2,Neutral
final_dataset\disgust_7014.jpg,1,Stressed
final_dataset\disgust_7012.jpg,5,Sad
final_dataset\disgust_7016.jpg,4,Calm
final_dataset\disgust_7017.jpg,1,Stressed
final_dataset\disgust_7021.jpg,1,Stressed
final_dataset\disgust_7018.jpg,1,Stressed
final_dataset\disgust_7019.jpg,2,Neutral
final_dataset\disgust_7020.jpg,2,Neutral
final_dataset\disgust_7026.jpg,4,Calm
final_dataset\disgust_7027.jpg,3,Angry
final_dataset\disgust_7025.jpg,2,Neutral
final_dataset\disgust_7022.jpg,2,Neutral
final_dataset\disgust_7023.jpg,4,Calm
final_dataset\disgust_7024.jpg,2,Neutral
final_dataset\disgust_7028.jpg,2,Neutral
final_dataset\disgust_7036.jpg,6,Happy
final_dataset\disgust_7031.jpg,2,Neutral
final_dataset\disgust_7029.jpg,2,Neutral
final_dataset\disgust_7030.jpg,4,Calm
final_dataset\disgust_7034.jpg,2,Neutral
final_dataset\disgust_7033.jpg,2,Neutral
final_dataset\disgust_7032.jpg,0,Surprised
final_dataset\disgust_7035.jpg,4,Calm
final_dataset\disgust_7043.jpg,1,Stressed
final_dataset\disgust_7039.jpg,1,Stressed
final_dataset\disgust_7037.jpg,1,Stressed
final_dataset\disgust_7038.jpg,2,Neutral
final_dataset\disgust_7044.jpg,2,Neutral
final_dataset\disgust_7040.jpg,1,Stressed
final_dataset\disgust_7042.jpg,1,Stressed
final_dataset\disgust_7041.jpg,3,Angry
final_dataset\disgust_7045.jpg,4,Calm
final_dataset\disgust_7049.jpg,5,Sad
final_dataset\disgust_7051.jpg,0,Surprised
final_dataset\disgust_7052.jpg,2,Neutral
final_dataset\disgust_7050.jpg,2,Neutral
final_dataset\disgust_7047.jpg,2,Neutral
final_dataset\disgust_7046.jpg,5,Sad
final_dataset\disgust_7053.jpg,0,Surprised
final_dataset\disgust_7048.jpg,1,Stressed
final_dataset\disgust_7060.jpg,2,Neutral
final_dataset\disgust_7059.jpg,2,Neutral
final_dataset\disgust_7058.jpg,2,Neutral
final_dataset\disgust_7055.jpg,0,Surprised
final_dataset\disgust_7062.jpg,4,Calm
final_dataset\disgust_7061.jpg,2,Neutral
final_dataset\disgust_7054.jpg,2,Neutral
final_dataset\disgust_7056.jpg,3,Angry
final_dataset\disgust_7057.jpg,2,Neutral
final_dataset\disgust_7066.jpg,2,Neutral
final_dataset\disgust_7063.jpg,1,Stressed
final_dataset\disgust_7071.jpg,1,Stressed
final_dataset\disgust_7064.jpg,1,Stressed
final_dataset\disgust_7068.jpg,4,Calm
final_dataset\disgust_7069.jpg,2,Neutral
final_dataset\disgust_7065.jpg,2,Neutral
final_dataset\disgust_7067.jpg,5,Sad
final_dataset\disgust_7070.jpg,2,Neutral
final_dataset\disgust_7077.jpg,2,Neutral
final_dataset\disgust_7072.jpg,2,Neutral
final_dataset\disgust_7073.jpg,2,Neutral
final_dataset\disgust_7074.jpg,2,Neutral
final_dataset\disgust_7075.jpg,4,Calm
final_dataset\disgust_7078.jpg,4,Calm
final_dataset\disgust_7079.jpg,0,Surprised
final_dataset\disgust_7076.jpg,4,Calm
final_dataset\disgust_7080.jpg,2,Neutral
final_dataset\disgust_7082.jpg,0,Surprised
final_dataset\disgust_7083.jpg,0,Surprised
